Div;Season;Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;HTHG;HTAG;HTR;IWH;IWD;IWA;avg_home_spectator;avg_away_spectator
SP1;18_19;26.01.2019;Leganes;Eibar;2;2;D;0;2;A;2.7;2.9;2.9;9539;5338
SP1;18_19;26.01.2019;Sevilla;Levante;5;0;H;0;0;D;1.5;4.5;6.2;33045;17927
SP1;18_19;26.01.2019;Valencia;Villarreal;3;0;H;1;0;H;1.87;3.6;4.2;38657;16731
SP1;18_19;27.01.2019;Ath Bilbao;Betis;1;0;H;1;0;H;2.05;3.4;3.65;37325;46711
SP1;18_19;27.01.2019;Espanol;Real Madrid;2;4;A;1;3;A;4.4;3.7;1.8;17768;66161
SP1;18_19;27.01.2019;Girona;Barcelona;0;2;A;0;1;A;8.8;5.3;1.33;10330;66603
SP1;18_19;27.01.2019;Sociedad;Huesca;0;0;D;0;0;D;1.57;3.9;6.1;19736;4188
SP1;18_19;27.01.2019;Valladolid;Celta;2;1;H;0;1;A;2.4;3.15;3.1;10605;15683
SP1;18_19;28.01.2019;Alaves;Vallecano;0;1;A;0;0;D;2.05;3.3;3.8;16819;9436
SP1;18_19;01.02.2019;Huesca;Valladolid;4;0;H;1;0;H;2.3;3.05;3.45;4188;10605
SP1;18_19;02.02.2019;Barcelona;Valencia;2;2;D;1;2;A;1.3;5.8;9.0;66603;38657
SP1;18_19;02.02.2019;Celta;Sevilla;1;0;H;0;0;D;3.6;3.6;2.0;15683;33045
SP1;18_19;02.02.2019;Levante;Getafe;0;0;D;0;0;D;2.4;3.3;3.0;17927;10318
SP1;18_19;02.02.2019;Sociedad;Ath Bilbao;2;1;H;2;0;H;2.4;3.15;3.15;19736;37325
SP1;18_19;03.02.2019;Betis;Ath Madrid;1;0;H;0;0;D;4.0;3.15;2.05;46711;55483
SP1;18_19;03.02.2019;Eibar;Girona;3;0;H;1;0;H;1.8;3.6;4.5;5338;10330
SP1;18_19;03.02.2019;Real Madrid;Alaves;3;0;H;1;0;H;1.25;6.1;11.0;66161;16819
SP1;18_19;03.02.2019;Villarreal;Espanol;2;2;D;1;0;H;1.8;3.7;4.35;16731;17768
SP1;18_19;04.02.2019;Vallecano;Leganes;1;2;A;0;1;A;2.35;3.1;3.3;9436;9539
SP1;18_19;08.02.2019;Valladolid;Villarreal;0;0;D;0;0;D;3.0;3.3;2.4;10605;16731
SP1;18_19;09.02.2019;Ath Madrid;Real Madrid;1;3;A;1;2;A;2.4;3.25;3.05;55483;66161
SP1;18_19;09.02.2019;Espanol;Vallecano;2;1;H;0;1;A;1.8;3.6;4.5;17768;9436
SP1;18_19;09.02.2019;Getafe;Celta;3;1;H;1;1;D;1.95;3.3;4.3;10318;15683
SP1;18_19;09.02.2019;Girona;Huesca;0;2;A;0;2;A;1.97;3.35;4.1;10330;4188
SP1;18_19;10.02.2019;Ath Bilbao;Barcelona;0;0;D;0;0;D;4.5;3.9;1.75;37325;66603
SP1;18_19;10.02.2019;Leganes;Betis;3;0;H;2;0;H;2.3;3.05;3.4;9539;46711
SP1;18_19;10.02.2019;Sevilla;Eibar;2;2;D;0;1;A;1.67;4.05;4.85;33045;5338
SP1;18_19;10.02.2019;Valencia;Sociedad;0;0;D;0;0;D;1.8;3.6;4.55;38657;19736
SP1;18_19;11.02.2019;Alaves;Levante;2;0;H;1;0;H;2.05;3.45;3.6;16819;17927
SP1;18_19;15.02.2019;Eibar;Getafe;2;2;D;0;1;A;2.05;3.1;4.05;5338;10318
SP1;18_19;16.02.2019;Barcelona;Valladolid;1;0;H;1;0;H;1.15;8.0;17.0;66603;10605
SP1;18_19;16.02.2019;Celta;Levante;1;4;A;0;2;A;1.8;3.9;4.2;15683;17927
SP1;18_19;16.02.2019;Sociedad;Leganes;3;0;H;0;0;D;2.05;3.15;4.0;19736;9539
SP1;18_19;16.02.2019;Vallecano;Ath Madrid;0;1;A;0;0;D;4.9;3.4;1.8;9436;55483
SP1;18_19;17.02.2019;Betis;Alaves;1;1;D;1;1;D;1.8;3.5;4.7;46711;16819
SP1;18_19;17.02.2019;Real Madrid;Girona;1;2;A;1;0;H;1.2;7.0;13.0;66161;10330
SP1;18_19;17.02.2019;Valencia;Espanol;0;0;D;0;0;D;1.75;3.7;4.8;38657;17768
SP1;18_19;17.02.2019;Villarreal;Sevilla;3;0;H;2;0;H;2.6;3.3;2.75;16731;33045
SP1;18_19;18.02.2019;Huesca;Ath Bilbao;0;1;A;0;1;A;2.85;3.2;2.55;4188;37325
SP1;18_19;22.02.2019;Espanol;Huesca;1;1;D;1;0;H;1.77;3.65;4.75;17768;4188
SP1;18_19;23.02.2019;Alaves;Celta;0;0;D;0;0;D;2.3;3.25;3.2;16819;15683
SP1;18_19;23.02.2019;Ath Bilbao;Eibar;1;0;H;1;0;H;2.1;3.2;3.8;37325;5338
SP1;18_19;23.02.2019;Getafe;Vallecano;2;1;H;1;0;H;1.75;3.5;5.2;10318;9436
SP1;18_19;23.02.2019;Sevilla;Barcelona;2;4;A;2;1;H;3.6;3.9;1.93;33045;66603
SP1;18_19;24.02.2019;Ath Madrid;Villarreal;2;0;H;1;0;H;1.57;3.9;6.4;55483;16731
SP1;18_19;24.02.2019;Leganes;Valencia;1;1;D;0;1;A;2.8;3.05;2.7;9539;38657
SP1;18_19;24.02.2019;Levante;Real Madrid;1;2;A;0;1;A;5.2;4.65;1.55;17927;66161
SP1;18_19;24.02.2019;Valladolid;Betis;0;2;A;0;1;A;2.65;3.15;2.8;10605;46711
SP1;18_19;25.02.2019;Girona;Sociedad;0;0;D;0;0;D;2.45;3.25;3.0;10330;19736
SP1;18_19;01.03.2019;Vallecano;Girona;0;2;A;0;1;A;2.3;3.35;3.2;9436;10330
SP1;18_19;02.03.2019;Espanol;Valladolid;3;1;H;1;1;D;1.8;3.5;4.85;17768;10605
SP1;18_19;02.03.2019;Huesca;Sevilla;2;1;H;1;0;H;3.85;3.55;1.95;4188;33045
SP1;18_19;02.03.2019;Real Madrid;Barcelona;0;1;A;0;1;A;2.7;3.7;2.4;66161;66603
SP1;18_19;02.03.2019;Villarreal;Alaves;1;2;A;0;0;D;1.67;3.85;5.2;16731;16819
SP1;18_19;03.03.2019;Betis;Getafe;1;2;A;0;2;A;2.35;3.05;3.35;46711;10318
SP1;18_19;03.03.2019;Eibar;Celta;1;0;H;0;0;D;1.75;3.8;4.65;5338;15683
SP1;18_19;03.03.2019;Sociedad;Ath Madrid;0;2;A;0;2;A;3.7;3.3;2.1;19736;55483
SP1;18_19;03.03.2019;Valencia;Ath Bilbao;2;0;H;0;0;D;1.97;3.25;4.2;38657;37325
SP1;18_19;04.03.2019;Leganes;Levante;1;0;H;1;0;H;1.9;3.45;4.2;9539;17927
SP1;18_19;08.03.2019;Ath Bilbao;Espanol;1;1;D;0;1;A;1.65;3.65;5.8;37325;17768
SP1;18_19;09.03.2019;Alaves;Eibar;1;1;D;0;0;D;2.95;3.05;2.6;16819;5338
SP1;18_19;09.03.2019;Ath Madrid;Leganes;1;0;H;0;0;D;1.47;4.0;8.1;55483;9539
SP1;18_19;09.03.2019;Barcelona;Vallecano;3;1;H;1;1;D;1.15;8.0;16.5;66603;9436
SP1;18_19;09.03.2019;Getafe;Huesca;2;1;H;0;1;A;1.63;3.7;5.8;10318;4188
SP1;18_19;10.03.2019;Celta;Betis;0;1;A;0;0;D;2.45;3.25;2.95;15683;46711
SP1;18_19;10.03.2019;Girona;Valencia;2;3;A;1;1;D;3.15;3.25;2.35;10330;38657
SP1;18_19;10.03.2019;Levante;Villarreal;0;2;A;0;0;D;2.75;3.45;2.5;17927;16731
SP1;18_19;10.03.2019;Sevilla;Sociedad;5;2;H;1;1;D;1.67;4.05;4.95;33045;19736
SP1;18_19;10.03.2019;Valladolid;Real Madrid;1;4;A;1;1;D;4.85;4.15;1.65;10605;66161
SP1;18_19;15.03.2019;Sociedad;Levante;1;1;D;1;0;H;1.85;3.55;4.3;19736;17927
SP1;18_19;16.03.2019;Ath Bilbao;Ath Madrid;2;0;H;0;0;D;3.7;2.95;2.25;37325;55483
SP1;18_19;16.03.2019;Huesca;Alaves;1;3;A;1;1;D;2.5;3.15;3.05;4188;16819
SP1;18_19;16.03.2019;Leganes;Girona;0;2;A;0;2;A;2.1;3.15;3.8;9539;10330
SP1;18_19;16.03.2019;Real Madrid;Celta;2;0;H;0;0;D;1.25;6.1;11.0;66161;15683
SP1;18_19;17.03.2019;Betis;Barcelona;1;4;A;0;2;A;7.4;4.9;1.4;46711;66603
SP1;18_19;17.03.2019;Eibar;Valladolid;1;2;A;0;0;D;1.65;3.8;5.5;5338;10605
SP1;18_19;17.03.2019;Espanol;Sevilla;0;1;A;0;0;D;2.5;3.45;2.75;17768;33045
SP1;18_19;17.03.2019;Valencia;Getafe;0;0;D;0;0;D;1.97;3.25;4.3;38657;10318
SP1;18_19;17.03.2019;Villarreal;Vallecano;3;1;H;0;1;A;1.63;4.1;5.1;16731;9436
SP1;18_19;29.03.2019;Girona;Ath Bilbao;1;2;A;1;0;H;2.9;2.95;2.75;10330;37325
SP1;18_19;30.03.2019;Alaves;Ath Madrid;0;4;A;0;2;A;5.1;3.35;1.8;16819;55483
SP1;18_19;30.03.2019;Barcelona;Espanol;2;0;H;0;0;D;1.2;7.0;13.0;66603;17768
SP1;18_19;30.03.2019;Celta;Villarreal;3;2;H;0;2;A;2.6;3.3;2.75;15683;16731
SP1;18_19;30.03.2019;Getafe;Leganes;0;2;A;0;0;D;1.85;3.25;4.9;10318;9539
SP1;18_19;31.03.2019;Levante;Eibar;2;2;D;2;1;H;2.7;3.55;2.5;17927;5338
SP1;18_19;31.03.2019;Real Madrid;Huesca;3;2;H;1;1;D;1.12;9.0;20.0;66161;4188
SP1;18_19;31.03.2019;Sevilla;Valencia;0;1;A;0;1;A;2.1;3.5;3.45;33045;38657
SP1;18_19;31.03.2019;Valladolid;Sociedad;1;1;D;1;0;H;2.6;3.05;2.95;10605;19736
SP1;18_19;31.03.2019;Vallecano;Betis;1;1;D;1;0;H;2.75;3.45;2.5;9436;46711
SP1;18_19;02.04.2019;Ath Madrid;Girona;2;0;H;0;0;D;1.37;4.5;10.0;55483;10330
SP1;18_19;02.04.2019;Espanol;Getafe;1;1;D;0;0;D;2.45;3.1;3.15;17768;10318
SP1;18_19;02.04.2019;Villarreal;Barcelona;4;4;D;1;2;A;5.0;4.0;1.65;16731;66603
SP1;18_19;03.04.2019;Ath Bilbao;Levante;3;2;H;2;0;H;1.6;3.95;5.7;37325;17927
SP1;18_19;03.04.2019;Eibar;Vallecano;2;1;H;0;1;A;1.63;4.0;5.2;5338;9436
SP1;18_19;03.04.2019;Huesca;Celta;3;3;D;0;1;A;2.6;3.35;2.7;4188;15683
SP1;18_19;03.04.2019;Valencia;Real Madrid;2;1;H;1;0;H;3.25;3.7;2.1;38657;66161
SP1;18_19;04.04.2019;Leganes;Valladolid;1;0;H;0;0;D;1.93;3.2;4.55;9539;10605
SP1;18_19;04.04.2019;Sevilla;Alaves;2;0;H;1;0;H;1.55;4.2;5.9;33045;16819
SP1;18_19;04.04.2019;Sociedad;Betis;2;1;H;1;0;H;2.2;3.3;3.4;19736;46711
SP1;18_19;06.04.2019;Barcelona;Ath Madrid;2;0;H;0;0;D;1.9;3.7;3.9;66603;55483
SP1;18_19;06.04.2019;Girona;Espanol;1;2;A;0;0;D;2.5;3.15;2.95;10330;17768
SP1;18_19;06.04.2019;Real Madrid;Eibar;2;1;H;0;1;A;1.27;6.0;10.0;66161;5338
SP1;18_19;06.04.2019;Vallecano;Valencia;2;0;H;1;0;H;3.9;3.6;1.93;9436;38657
SP1;18_19;07.04.2019;Alaves;Leganes;1;1;D;1;0;H;2.5;2.95;3.25;16819;9539
SP1;18_19;07.04.2019;Betis;Villarreal;2;1;H;1;1;D;2.25;3.4;3.15;46711;16731
SP1;18_19;07.04.2019;Celta;Sociedad;3;1;H;0;1;A;2.35;3.4;2.95;15683;19736
SP1;18_19;07.04.2019;Getafe;Ath Bilbao;1;0;H;0;0;D;2.35;2.9;3.55;10318;37325
SP1;18_19;07.04.2019;Levante;Huesca;2;2;D;1;0;H;1.97;3.7;3.6;17927;4188
SP1;18_19;07.04.2019;Valladolid;Sevilla;0;2;A;0;0;D;3.35;3.45;2.15;10605;33045
SP1;18_19;13.04.2019;Ath Madrid;Celta;2;0;H;1;0;H;1.4;4.55;8.3;55483;15683
SP1;18_19;13.04.2019;Espanol;Alaves;2;1;H;1;0;H;1.83;3.45;4.7;17768;16819
SP1;18_19;13.04.2019;Huesca;Barcelona;0;0;D;0;0;D;5.2;4.2;1.6;4188;66603
SP1;18_19;13.04.2019;Sevilla;Betis;3;2;H;1;0;H;1.7;4.1;4.5;33045;46711
SP1;18_19;14.04.2019;Ath Bilbao;Vallecano;3;2;H;1;1;D;1.63;4.0;5.3;37325;9436
SP1;18_19;14.04.2019;Girona;Villarreal;0;1;A;0;1;A;2.5;3.4;2.8;10330;16731
SP1;18_19;14.04.2019;Sociedad;Eibar;1;1;D;1;0;H;2.3;3.4;3.15;19736;5338
SP1;18_19;14.04.2019;Valencia;Levante;3;1;H;1;0;H;1.5;4.6;5.9;38657;17927
SP1;18_19;14.04.2019;Valladolid;Getafe;2;2;D;1;1;D;3.2;2.95;2.5;10605;10318
SP1;18_19;15.04.2019;Leganes;Real Madrid;1;1;D;1;0;H;5.0;4.1;1.65;9539;66161
SP1;18_19;19.04.2019;Alaves;Valladolid;2;2;D;2;1;H;2.15;3.1;3.8;16819;10605
SP1;18_19;20.04.2019;Barcelona;Sociedad;2;1;H;1;0;H;1.25;6.1;11.0;66603;19736
SP1;18_19;20.04.2019;Celta;Girona;2;1;H;1;0;H;1.97;3.7;3.65;15683;10330
SP1;18_19;20.04.2019;Eibar;Ath Madrid;0;1;A;0;0;D;3.1;3.1;2.5;5338;55483
SP1;18_19;20.04.2019;Vallecano;Huesca;0;0;D;0;0;D;2.05;3.7;3.4;9436;4188
SP1;18_19;21.04.2019;Betis;Valencia;1;2;A;0;1;A;2.85;3.4;2.45;46711;38657
SP1;18_19;21.04.2019;Getafe;Sevilla;3;0;H;2;0;H;3.15;3.25;2.35;10318;33045
SP1;18_19;21.04.2019;Levante;Espanol;2;2;D;0;1;A;2.3;3.6;2.95;17927;17768
SP1;18_19;21.04.2019;Real Madrid;Ath Bilbao;3;0;H;0;0;D;1.55;4.2;5.8;66161;37325
SP1;18_19;21.04.2019;Villarreal;Leganes;2;1;H;0;0;D;1.75;3.7;4.8;16731;9539
SP1;18_19;23.04.2019;Alaves;Barcelona;0;2;A;0;0;D;6.2;5.0;1.45;16819;66603
SP1;18_19;23.04.2019;Huesca;Eibar;2;0;H;0;0;D;2.3;3.55;2.95;4188;5338
SP1;18_19;23.04.2019;Valladolid;Girona;1;0;H;0;0;D;2.3;3.2;3.25;10605;10330
SP1;18_19;24.04.2019;Ath Madrid;Valencia;3;2;H;1;1;D;1.85;3.4;4.55;55483;38657
SP1;18_19;24.04.2019;Espanol;Celta;1;1;D;1;0;H;2.25;3.5;3.1;17768;15683
SP1;18_19;24.04.2019;Leganes;Ath Bilbao;0;1;A;0;1;A;2.65;2.95;2.95;9539;37325
SP1;18_19;24.04.2019;Levante;Betis;4;0;H;2;0;H;2.45;3.65;2.7;17927;46711
SP1;18_19;25.04.2019;Getafe;Real Madrid;0;0;D;0;0;D;4.05;3.7;1.87;10318;66161
SP1;18_19;25.04.2019;Sevilla;Vallecano;5;0;H;0;0;D;1.33;5.6;8.1;33045;9436
SP1;18_19;25.04.2019;Sociedad;Villarreal;0;1;A;0;0;D;2.45;3.45;2.85;19736;16731
SP1;18_19;27.04.2019;Ath Bilbao;Alaves;1;1;D;1;1;D;1.53;4.05;6.9;37325;16819
SP1;18_19;27.04.2019;Ath Madrid;Valladolid;1;0;H;0;0;D;1.36;4.65;10.0;55483;10605
SP1;18_19;27.04.2019;Barcelona;Levante;1;0;H;0;0;D;1.27;6.2;9.8;66603;17927
SP1;18_19;27.04.2019;Leganes;Celta;0;0;D;0;0;D;2.45;3.1;3.1;9539;15683
SP1;18_19;28.04.2019;Girona;Sevilla;1;0;H;0;0;D;4.1;3.7;1.85;10330;33045
SP1;18_19;28.04.2019;Sociedad;Getafe;2;1;H;1;0;H;2.6;3.1;2.9;19736;10318
SP1;18_19;28.04.2019;Valencia;Eibar;0;1;A;0;0;D;1.46;4.75;6.5;38657;5338
SP1;18_19;28.04.2019;Vallecano;Real Madrid;1;0;H;1;0;H;6.4;4.95;1.45;9436;66161
SP1;18_19;28.04.2019;Villarreal;Huesca;1;1;D;1;0;H;1.57;4.4;5.4;16731;4188
SP1;18_19;29.04.2019;Betis;Espanol;1;1;D;0;1;A;2.3;3.45;3.05;46711;17768
SP1;18_19;03.05.2019;Sevilla;Leganes;0;3;A;0;2;A;1.4;4.75;7.9;33045;9539
SP1;18_19;04.05.2019;Alaves;Sociedad;0;1;A;0;1;A;2.55;3.2;2.9;16819;19736
